MVIMG_20180709_193040.jpg,None
20160706_111438.jpg,person
IMG_20180713_150338.jpg,None
20160706_121538.jpg,person,sheep
paris_general_000067.jpg,boat
IMG_20180713_143806.jpg,None
IMG_20180713_171903.jpg,sheep
20160706_115918.jpg,None
IMG_20180713_170837.jpg,None
20160707_123818.jpg,person
IMG_20180713_143957.jpg,None
IMG_20180713_171649.jpg,None
20160706_195046.jpg,None
paris_general_000081.jpg,None
paris_general_000094.jpg,person,car
paris_general_000043.jpg,traffic light,car,truck
20160706_111435.jpg,person
IMG_20180713_172553.jpg,None
IMG_20180713_143956.jpg,None
IMG_20180713_143820_1.jpg,None
MVIMG_20180713_143951_2.jpg,None
MVIMG_20180713_143932_1.jpg,None
IMG_20180709_193216.jpg,None
IMG_20180713_170839.jpg,None
IMG_20180713_143954.jpg,bird
IMG_20180713_143808.jpg,None
MVIMG_20180713_143948_1.jpg,None
IMG_20180713_143820.jpg,None
20160706_195051.jpg,None
20160706_111437.jpg,person
20160706_195045.jpg,None
20160706_121537.jpg,person,sheep
paris_general_000096.jpg,person
paris_general_000083.jpg,person,bed
20160706_121536.jpg,person,sheep
20160706_195050.jpg,None
IMG_20180713_143809.jpg,None
20160706_113157.jpg,None
MVIMG_20180713_143953_3.jpg,None
20160708_181558.jpg,None
MVIMG_20180713_143951_1.jpg,None
IMG_20180713_143820_2.jpg,None
20160707_130651.jpg,None
IMG_20180713_143751_1.jpg,None
IMG_20180713_143819_2.jpg,None
20160707_130533.jpg,person
IMG_20180713_143819.jpg,None
paris_general_000078.jpg,car,truck
paris_general_000087.jpg,person,handbag
IMG_20180709_175147.jpg,potted plant
20160706_121526.jpg,person
paris_general_000093.jpg,person,backpack,chair
IMG_20180713_145924.jpg,None
paris_general_000092.jpg,person
paris_general_000086.jpg,person,car
paris_general_000079.jpg,car
20160708_132608.jpg,None
IMG_20180713_143748_1.jpg,None
IMG_20180713_143818.jpg,None
20160913_140724.jpg,refrigerator,book
IMG_20180713_143819_3.jpg,bird
20160706_113152.jpg,None
20160601_112833.jpg,person,chair
20160707_123821.jpg,person
MVIMG_20180709_181505.jpg,None
20160601_112831.jpg,person
IMG_20180713_143749.jpg,None
MVIMG_20180709_192009.jpg,None
IMG_20180713_143946.jpg,None
MVIMG_20180713_145940.jpg,person
IMG_20180713_143819_1.jpg,bird
20160913_140732.jpg,book
20160707_130524.jpg,person
20160708_181629.jpg,None
20160706_195043.jpg,None
20160706_111431.jpg,person,backpack
IMG_20180713_150319.jpg,None
paris_general_000090.jpg,person
20160706_121531.jpg,person,sheep
paris_general_000084.jpg,person
paris_general_000085.jpg,person,chair,bottle
paris_general_000091.jpg,person
IMG_20180713_150324.jpg,None
20160601_111929.jpg,person
20160913_140727.jpg,book
IMG_20180713_172556.jpg,None
IMG_20180713_143947.jpg,None
IMG_20180713_143748.jpg,bird
IMG_20180713_150046.jpg,None
IMG_20180713_143753_1.jpg,None
20160709_162246.jpg,None
20160709_162252.jpg,None
IMG_20180713_143946_1.jpg,None
IMG_20180713_171548.jpg,None
MVIMG_20180713_143949_1.jpg,None
MVIMG_20180713_143931_1.jpg,None
paris_general_000009.jpg,None
0118.jpg,None
paris_general_000021.jpg,person
20160707_125403.jpg,person
MVIMG_20180713_143953.jpg,None
IMG_20180713_145941.jpg,None
20160707_135611.jpg,None
MVIMG_20180713_143952.jpg,None
0119.jpg,None
paris_general_000008.jpg,person
20160708_140402.jpg,person,car,truck,bench,chair
MVIMG_20180709_182731.jpg,None
IMG_20180713_171732_1.jpg,sheep
IMG_20180713_143946_2.jpg,None
20160707_134323.jpg,person
20160601_112840.jpg,person
IMG_20180713_171952.jpg,None
MVIMG_20180713_143949_2.jpg,None
MVIMG_20180713_143931_2.jpg,None
MVIMG_20180713_143952_1.jpg,None
IMG_20180713_143818_4.jpg,bird
paris_general_000022.jpg,person
20160707_125400.jpg,person
MVIMG_20180713_143951.jpg,None
IMG_20180709_182219.jpg,person
paris_general_000037.jpg,person
paris_general_000023.jpg,None
IMG_20180713_170907.jpg,None
20160707_130540.jpg,person
20160707_130554.jpg,None
IMG_20180713_171628.jpg,None
IMG_20180713_150037.jpg,None
IMG_20180713_143946_3.jpg,None
IMG_20180709_192634.jpg,None
20160708_140405.jpg,person,car,bench,truck
20160707_122008.jpg,person,backpack
IMG_20180713_143750_2.jpg,bird
IMG_20180709_175326.jpg,None
IMG_20180713_143818_1.jpg,None
20160707_125405.jpg,person
MVIMG_20180713_143955.jpg,None
MVIMG_20180713_143941.jpg,bird
MVIMG_20180713_143940.jpg,None
IMG_20180713_145952.jpg,None
IMG_20180713_143752_1.jpg,None
MVIMG_20180709_193552-EFFECTS.jpg,None
paris_general_000026.jpg,None
IMG_20180713_143750_3.jpg,bird
IMG_20180713_144000_2.jpg,None
MVIMG_20180713_145510.jpg,None
20160707_134331.jpg,person
IMG_20180713_143931.jpg,None
IMG_20180713_171015.jpg,None
IMG_20180713_143750_1.jpg,None
IMG_20180713_143818_2.jpg,bird
0109.jpg,fire hydrant
paris_general_000024.jpg,person,bicycle
IMG_20180713_170900.jpg,None
paris_general_000018.jpg,person,chair
IMG_20180713_145950.jpg,None
MVIMG_20180713_143942.jpg,None
MVIMG_20180713_143943.jpg,None
20160708_193059.jpg,person,car,potted plant,bench
IMG_20180713_145945.jpg,person
paris_general_000019.jpg,person
IMG_20180713_170901.jpg,None
0120.jpg,car
paris_general_000025.jpg,None
0108.jpg,None
IMG_20180713_143818_3.jpg,None
IMG_20180709_181528.jpg,person
IMG_20180713_143930.jpg,None
IMG_20180713_144000_1.jpg,None
20160707_123843.jpg,person
IMG_20180713_143749_1.jpg,None
